,Country,Anomaly,Unc.
0,Afghanistan,0.904,0.15
1,Albania,0.792,0.135
2,Algeria,1.137,0.161
3,Andorra,1.5519999999999998,0.1
4,Angola,0.828,0.213
5,Anguilla,0.33899999999999997,0.156
6,Antarctica,0.5529999999999999,0.22899999999999998
7,Antigua and Barb,0.27899999999999997,0.151
8,Argentina,0.507,0.111
9,Armenia,0.268,0.11900000000000001
10,Aruba,0.02,0.22399999999999998
11,Australia,0.565,0.042
12,Austria,1.102,0.08199999999999999
13,Azerbaijan,0.41100000000000003,0.127
14,Bahamas,0.644,0.113
15,Bahrain,0.27899999999999997,0.161
16,Bangladesh,-0.033,0.122
17,Barbados,0.29,0.099
18,Belarus,1.794,0.033
19,Belgium,1.444,0.084
20,Belize,0.039,0.133
21,Benin,0.627,0.062
22,Bhutan,0.017,0.147
23,Bolivia,0.191,0.092
24,Bosnia and Herz,1.082,0.063
25,Botswana,1.0290000000000001,0.315
26,Brazil,0.34700000000000003,0.047
27,British Virgin Is,0.353,0.183
28,Bulgaria,0.8490000000000001,0.134
29,Burkina Faso,0.63,0.142
30,Burma,-0.053,0.094
31,Burundi,0.502,0.261
32,Cambodia,0.455,0.107
33,Cameroon,0.35200000000000004,0.18600000000000003
34,Canada,-0.004,0.06
35,Cayman Is,0.452,0.125
36,Central African Rep,0.196,0.434
37,Chad,0.217,0.237
38,Chile,0.324,0.091
39,China,0.769,0.052000000000000005
40,Colombia,0.221,0.073
41,Comoros,0.40700000000000003,0.10800000000000001
42,Congo,0.3,0.11199999999999999
43,Costa Rica,0.433,0.159
44,Croatia,1.085,0.042
45,Cuba,0.5710000000000001,0.078
46,Curaçao,0.07200000000000001,0.21899999999999997
47,Cyprus,-0.08,0.092
48,Czechia,1.3119999999999998,0.08900000000000001
49,Côte d'Ivoire,0.433,0.122
50,Dem. Rep. Congo,0.46299999999999997,0.162
51,Denmark,1.742,0.06
52,Djibouti,0.6629999999999999,0.35100000000000003
53,Dominica,0.32799999999999996,0.172
54,Dominican Rep,0.41100000000000003,0.11199999999999999
55,Ecuador,0.478,0.068
56,Egypt,-0.09300000000000001,0.141
57,El Salvador,0.257,0.14800000000000002
58,Eq. Guinea,0.302,0.12300000000000001
59,Eritrea,0.386,0.308
60,Estonia,1.6909999999999998,0.071
61,Ethiopia,0.434,0.115
62,Faeroe Is,0.603,0.161
63,Falkland Is,0.88,0.21
64,Fiji,0.337,0.057
65,Finland,1.123,0.055999999999999994
66,Fr. Polynesia,0.514,0.401
67,Fr. S. Antarctic Lands,0.22,0.7390000000000001
68,France,1.5090000000000001,0.026000000000000002
69,French Guiana,0.14300000000000002,0.086
70,Gabon,0.27699999999999997,0.107
71,Gambia,0.9890000000000001,0.267
72,Gaza Strip,-0.068,0.073
73,Georgia,0.149,0.10800000000000001
74,Germany,1.5119999999999998,0.035
75,Ghana,0.601,0.102
76,Greece,0.49700000000000005,0.055
77,Greenland,-0.301,0.341
78,Guadeloupe,0.29,0.10800000000000001
79,Guam,0.428,0.125
80,Guatemala,0.146,0.07200000000000001
81,Guernsey,1.403,0.044000000000000004
82,Guinea,0.622,0.145
83,Guinea-Bissau,0.8640000000000001,0.429
84,Guyana,0.249,0.19
85,Haiti,0.42700000000000005,0.12
86,Heard I. and McDonald Is,0.257,0.653
87,Honduras,0.133,0.09699999999999999
88,Hong Kong,0.20199999999999999,0.057
89,Hungary,1.071,0.051
90,Iceland,0.07200000000000001,0.063
91,India,-0.107,0.105
92,Indonesia,0.386,0.05
93,Iran,0.67,0.09
94,Iraq,0.171,0.08199999999999999
95,Ireland,0.7979999999999999,0.048
96,Isle of Man,0.973,0.073
97,Israel,-0.125,0.069
98,Italy,1.042,0.06
99,Jamaica,0.389,0.08800000000000001
100,Japan,1.235,0.046
101,Jersey,1.403,0.044000000000000004
102,Jordan,-0.099,0.11
103,Kazakhstan,1.5319999999999998,0.094
104,Kenya,0.096,0.087
105,Kuwait,0.257,0.174
106,Kyrgyzstan,1.159,0.185
107,Laos,0.28800000000000003,0.111
108,Latvia,1.893,0.08
109,Lebanon,-0.065,0.06
110,Lesotho,0.27,0.22699999999999998
111,Liberia,0.48,0.13699999999999998
112,Libya,0.445,0.121
113,Liechtenstein,1.42,0.159
114,Lithuania,1.9509999999999998,0.071
115,Luxembourg,1.4,0.06
116,Macao,0.24600000000000002,0.061
117,Macedonia,0.741,0.11199999999999999
118,Madagascar,0.191,0.18
119,Malawi,0.693,0.15
120,Malaysia,0.414,0.069
121,Mali,0.958,0.11199999999999999
122,Malta,1.175,0.086
123,Martinique,0.233,0.092
124,Mauritania,1.31,0.253
125,Mauritius,0.22899999999999998,0.094
126,Mayotte,0.282,0.149
127,Mexico,0.027000000000000003,0.027000000000000003
128,Moldova,1.7409999999999999,0.07400000000000001
129,Mongolia,1.442,0.08800000000000001
130,Montenegro,0.9390000000000001,0.14400000000000002
131,Montserrat,0.304,0.11800000000000001
132,Morocco,1.207,0.107
133,Mozambique,0.542,0.115
134,Namibia,0.882,0.127
135,Nepal,-0.031,0.235
136,Netherlands,1.463,0.03
137,New Caledonia,0.53,0.21899999999999997
138,New Zealand,0.5760000000000001,0.084
139,Nicaragua,0.261,0.12
140,Niger,0.526,0.217
141,Nigeria,0.506,0.094
142,Niue,0.264,0.126
143,North Korea,1.2830000000000001,0.091
144,Norway,1.534,0.062
145,Oman,0.45899999999999996,0.187
146,Pakistan,0.445,0.177
147,Palau,0.405,0.7829999999999999
148,Palestine,0.253,0.053
149,Panama,0.34700000000000003,0.098
150,Papua New Guinea,0.474,0.154
151,Paraguay,0.115,0.086
152,Peru,0.21600000000000003,0.18899999999999997
153,Philippines,0.474,0.083
154,Poland,1.696,0.05
155,Portugal,1.329,0.08199999999999999
156,Puerto Rico,0.281,0.12300000000000001
157,Qatar,0.39799999999999996,0.1
158,Reunion,0.129,0.207
159,Romania,1.227,0.07200000000000001
160,Russia,1.3630000000000002,0.047
161,Rwanda,0.446,0.275
162,S. Geo. and the Is,0.7609999999999999,0.41700000000000004
163,Saint Lucia,0.27899999999999997,0.098
164,Samoa,0.425,0.11199999999999999
165,San Marino,0.924,0.107
166,Saudi Arabia,0.23600000000000002,0.151
167,Senegal,1.006,0.127
168,Serbia,1.073,0.109
169,Seychelles,0.41,0.102
170,Sierra Leone,0.516,0.095
171,Singapore,0.374,0.073
172,Slovakia,1.031,0.145
173,Slovenia,1.0590000000000002,0.08800000000000001
174,Solomon Is,0.47700000000000004,0.203
175,Somalia,0.569,0.188
176,South Africa,0.35200000000000004,0.061
177,South Korea,1.2109999999999999,0.031
178,Spain,1.402,0.063
179,Sri Lanka,0.433,0.07
180,St. Pierre and Miquelon,-0.706,0.113
181,St. Vin. and Gren,0.266,0.09300000000000001
182,Sudan,0.17600000000000002,0.141
183,Suriname,0.14800000000000002,0.109
184,Svalbard and Jan Mayen,1.4769999999999999,0.537
185,Swaziland,0.27,0.162
186,Sweden,1.656,0.04
187,Switzerland,1.369,0.067
188,Syria,0.045,0.042
189,São Tomé and Principe,0.226,0.145
190,Taiwan,0.15,0.059000000000000004
191,Tajikistan,0.9129999999999999,0.184
192,Tanzania,0.314,0.168
193,Thailand,0.381,0.051
194,Timor-Leste,0.374,0.314
195,Togo,0.639,0.075
196,Tonga,0.35700000000000004,0.098
197,Trinidad and Tobago,0.259,0.099
198,Tunisia,1.272,0.075
199,Turkey,-0.165,0.052000000000000005
200,Turkmenistan,1.242,0.057
201,Turks and Caicos Is,0.493,0.273
202,U.S. Virgin Is,0.298,0.22399999999999998
203,Uganda,0.295,0.22399999999999998
204,Ukraine,1.561,0.045
205,United Arab Emirates,0.415,0.10800000000000001
206,United Kingdom,1.067,0.028999999999999998
207,United States,0.662,0.047
208,Uruguay,0.552,0.10300000000000001
209,Uzbekistan,1.364,0.067
210,Venezuela,0.085,0.185
211,Vietnam,0.377,0.086
212,W. Sahara,1.3119999999999998,0.2
213,Yemen,0.863,0.297
214,Zambia,0.945,0.099
215,Zimbabwe,0.8320000000000001,0.149
216,Åland,1.518,0.081
